value_1,value_2,value_3,value_4,value_5,value_6,img_name
0,2,2,0,2,0,4659_A2LEBJJDE001349_1603246341714_5_RH.jpg
3,1,2,0,0,1,4659_A2LEBJJDE001349_1603246341714_6_BH.jpg
0,1,2,0,0,0,4659_A2LEBJJDE001349_1603276185577_3_TH.jpg
0,1,3,0,0,0,4659_A2LEBJJDE001349_1603276185577_4_LH.jpg
0,1,3,0,0,0,4659_A2LEBJJDE001349_1603276185577_6_BH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1603345307273_2_TH.jpg
0,2,1,0,0,0,4659_A2LEBJJDE001349_1603345307273_4_LH.jpg
0,3,0,0,0,0,4659_A2LEBJJDE001349_1603345307273_6_BH.jpg
0,2,1,0,1,0,4659_A2LEBJJDE001349_1603349562199_4_LH.jpg
1,0,3,0,0,0,4659_A2LEBJJDE001349_1603349562199_5_RH.jpg
0,1,1,0,1,1,4659_A2LEBJJDE001349_1603428251547_4_LH.jpg
0,2,0,0,2,0,4659_A2LEBJJDE001349_1603428251547_5_RH.jpg
1,0,0,0,0,0,4659_A2LEBJJDE001349_1603433149662_2_TH.jpg
0,1,1,0,2,0,4659_A2LEBJJDE001349_1603507455787_4_LH.jpg
0,2,1,0,1,0,4659_A2LEBJJDE001349_1603507455787_5_RH.jpg
0,1,2,1,0,0,4659_A2LEBJJDE001349_1603518989983_4_LH.jpg
0,2,3,0,0,0,4659_A2LEBJJDE001349_1603532265667_5_RH.jpg
2,0,1,0,0,0,4659_A2LEBJJDE001349_1603626031666_2_TH.jpg
0,1,0,0,0,1,4659_A2LEBJJDE001349_1603863302381_2_TH.jpg
0,1,2,0,2,0,4659_A2LEBJJDE001349_1603863302381_3_TH.jpg
0,1,3,0,2,0,4659_A2LEBJJDE001349_1603863302381_6_BH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1603879399090_2_TH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1603879399090_3_TH.jpg
0,2,2,0,0,0,4659_A2LEBJJDE001349_1603879399090_5_RH.jpg
2,1,0,0,0,0,4659_A2LEBJJDE001349_1603879399090_6_BH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1604025934610_4_LH.jpg
0,1,1,0,1,0,4659_A2LEBJJDE001349_1604025934610_5_RH.jpg
1,0,1,0,0,0,4659_A2LEBJJDE001349_1604025934610_6_BH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1604040363285_3_TH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1604040363285_4_LH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1604040363285_5_RH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1604040363285_6_BH.jpg
0,1,2,2,0,0,4659_A2LEBJJDE001349_1604110488044_2_TH.jpg
0,1,3,0,0,1,4659_A2LEBJJDE001349_1604110488044_3_TH.jpg
0,2,1,0,0,0,4659_A2LEBJJDE001349_1604110488044_6_BH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1604110715659_2_TH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1604110715659_4_LH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1604110715659_6_BH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1604112410121_2_TH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1604112410121_3_TH.jpg
1,1,1,0,0,0,4659_A2LEBJJDE001349_1604112410121_6_BH.jpg
2,0,0,0,0,1,4659_A2LEBJJDE001349_1604117643900_4_LH.jpg
3,0,0,0,3,1,4659_A2LEBJJDE001349_1604117643900_5_RH.jpg
1,0,0,0,0,1,4659_A2LEBJJDE001349_1604119040776_2_TH.jpg
1,0,1,0,0,1,4659_A2LEBJJDE001349_1604119040776_4_LH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1604119040776_5_RH.jpg
2,0,1,0,0,0,4659_A2LEBJJDE001349_1604119040776_6_BH.jpg
2,0,1,1,0,0,4659_A2LEBJJDE001349_1604119467199_2_TH.jpg
0,1,0,0,0,1,4659_A2LEBJJDE001349_1604119467199_5_RH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1604119467199_6_BH.jpg
0,2,0,0,0,0,4659_A2LEBJJDE001349_1604217806957_2_TH.jpg
0,2,1,0,1,0,4659_A2LEBJJDE001349_1604217806957_4_LH.jpg
0,2,0,0,0,0,4659_A2LEBJJDE001349_1604219099631_2_TH.jpg
0,2,1,2,0,0,4659_A2LEBJJDE001349_1604219099631_3_TH.jpg
0,2,1,0,0,0,4659_A2LEBJJDE001349_1604219099631_5_RH.jpg
0,2,1,0,0,2,4659_A2LEBJJDE001349_1604222394766_2_TH.jpg
0,2,0,0,0,3,4659_A2LEBJJDE001349_1604222394766_3_TH.jpg
0,1,1,0,0,2,4659_A2LEBJJDE001349_1604222394766_5_RH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1604303526774_2_TH.jpg
2,0,1,0,0,0,4659_A2LEBJJDE001349_1604303526774_4_LH.jpg
0,1,2,0,0,0,4659_A2LEBJJDE001349_1604303526774_6_BH.jpg
1,0,0,0,0,0,4659_A2LEBJJDE001349_1604458974657_2_TH.jpg
1,0,0,0,0,0,4659_A2LEBJJDE001349_1604458974657_3_TH.jpg
1,0,1,0,0,0,4659_A2LEBJJDE001349_1604458974657_4_LH.jpg
1,0,1,0,0,2,4659_A2LEBJJDE001349_1604458974657_5_RH.jpg
1,0,1,0,1,0,4659_A2LEBJJDE001349_1604458974657_6_BH.jpg
0,1,0,0,1,0,4659_A2LEBJJDE001349_1604740872091_2_TH.jpg
0,0,0,0,0,0,4659_A2LEBJJDE001349_1604740872091_3_TH.jpg
3,0,1,0,0,0,4659_A2LEBJJDE001349_1604740872091_4_LH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1604740872091_5_RH.jpg
0,1,1,0,3,0,4659_A2LEBJJDE001349_1604740872091_6_BH.jpg
0,2,1,0,0,1,4659_A2LEBJJDE001349_1604747003486_4_LH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1604747003486_5_RH.jpg
2,0,1,0,0,0,4659_A2LEBJJDE001349_1604747003486_6_BH.jpg
0,2,2,0,3,1,4659_A2LEBJJDE001349_1604798745927_2_TH.jpg
0,1,1,0,1,0,4659_A2LEBJJDE001349_1604798745927_3_TH.jpg
1,0,1,0,0,1,4659_A2LEBJJDE001349_1604798745927_5_RH.jpg
2,0,1,0,0,0,4659_A2LEBJJDE001349_1604798745927_6_BH.jpg
0,1,1,0,0,2,4659_A2LEBJJDE001349_1604802269072_2_TH.jpg
0,1,2,0,0,0,4659_A2LEBJJDE001349_1604802269072_4_LH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1604805105937_5_RH.jpg
0,1,1,0,1,1,4659_A2LEBJJDE001349_1604805105937_6_BH.jpg
0,1,1,0,2,0,4659_A2LEBJJDE001349_1604811000787_2_TH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1604811000787_3_TH.jpg
3,0,0,0,0,0,4659_A2LEBJJDE001349_1604811000787_4_LH.jpg
2,0,1,0,1,0,4659_A2LEBJJDE001349_1604811000787_5_RH.jpg
0,1,0,0,1,0,4659_A2LEBJJDE001349_1604818460364_2_TH.jpg
0,1,1,0,1,0,4659_A2LEBJJDE001349_1604818460364_3_TH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1604818460364_4_LH.jpg
0,1,1,0,0,1,4659_A2LEBJJDE001349_1604818460364_5_RH.jpg
0,2,1,0,0,1,4659_A2LEBJJDE001349_1604824004405_2_TH.jpg
0,2,1,0,0,0,4659_A2LEBJJDE001349_1604824004405_3_TH.jpg
2,0,1,1,0,0,4659_A2LEBJJDE001349_1604824004405_4_LH.jpg
2,0,2,0,0,0,4659_A2LEBJJDE001349_1604824004405_5_RH.jpg
0,1,2,0,0,0,4659_A2LEBJJDE001349_1604824004405_6_BH.jpg
3,0,1,0,0,0,4659_A2LEBJJDE001349_1604824284398_2_TH.jpg
0,2,1,0,0,0,4659_A2LEBJJDE001349_1604824284398_3_TH.jpg
0,0,0,0,0,0,4659_A2LEBJJDE001349_1604824284398_4_LH.jpg
0,1,1,0,0,1,4659_A2LEBJJDE001349_1604824284398_5_RH.jpg
0,0,0,0,0,0,4659_A2LEBJJDE001349_1604826583181_3_TH.jpg
2,0,2,0,1,0,4659_A2LEBJJDE001349_1604826583181_5_RH.jpg
0,1,0,0,2,0,4659_A2LEBJJDE001349_1604828455634_2_TH.jpg
0,2,1,0,0,0,4659_A2LEBJJDE001349_1604828455634_3_TH.jpg
0,2,0,0,0,0,4659_A2LEBJJDE001349_1604828455634_4_LH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1604828455634_5_RH.jpg
0,1,1,0,0,1,4659_A2LEBJJDE001349_1604829599833_2_TH.jpg
0,2,2,0,1,1,4659_A2LEBJJDE001349_1604829599833_3_TH.jpg
0,1,3,0,0,1,4659_A2LEBJJDE001349_1604829599833_5_RH.jpg
2,0,0,0,1,0,4659_A2LEBJJDE001349_1604829818282_3_TH.jpg
0,1,1,0,3,0,4659_A2LEBJJDE001349_1604829818282_6_BH.jpg
1,0,1,0,0,1,4659_A2LEBJJDE001349_1605148510085_3_TH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1605148510085_5_RH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1605157749795_4_LH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1605158636178_3_TH.jpg
1,0,0,0,0,0,4659_A2LEBJJDE001349_1605174989466_4_LH.jpg
1,0,0,0,0,0,4659_A2LEBJJDE001349_1605174989466_5_RH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1605175615618_3_TH.jpg
2,0,2,0,0,0,4659_A2LEBJJDE001349_1605175615618_4_LH.jpg
2,0,0,0,0,0,4659_A2LEBJJDE001349_1605175615618_6_BH.jpg
0,2,2,1,1,0,4659_A2LEBJJDE001349_1605176196645_2_TH.jpg
0,2,0,1,0,0,4659_A2LEBJJDE001349_1605176196645_5_RH.jpg
0,2,0,0,0,0,4659_A2LEBJJDE001349_1605176196645_6_BH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1605240222415_2_TH.jpg
0,1,1,0,1,1,4659_A2LEBJJDE001349_1605240222415_3_TH.jpg
2,0,1,0,0,0,4659_A2LEBJJDE001349_1605240222415_5_RH.jpg
2,0,1,0,0,0,4659_A2LEBJJDE001349_1605242894153_2_TH.jpg
0,0,1,0,0,0,4659_A2LEBJJDE001349_1605242894153_4_LH.jpg
1,0,2,0,1,2,4659_A2LEBJJDE001349_1605242894153_6_BH.jpg
2,0,2,0,0,1,4659_A2LEBJJDE001349_1605254423877_2_TH.jpg
2,0,0,0,0,0,4659_A2LEBJJDE001349_1605254423877_4_LH.jpg
2,0,1,0,1,0,4659_A2LEBJJDE001349_1605254423877_6_BH.jpg
0,1,2,0,0,0,4659_A2LEBJJDE001349_1605258484727_6_BH.jpg
0,0,2,0,0,0,4659_A2LEBJJDE001349_1605328695781_6_BH.jpg
0,0,2,2,0,2,4659_A2LEBJJDE001349_1605328944734_2_TH.jpg
0,1,1,0,1,2,4659_A2LEBJJDE001349_1605328944734_3_TH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1605328944734_4_LH.jpg
2,0,2,0,0,2,4659_A2LEBJJDE001349_1605328944734_5_RH.jpg
1,0,1,0,0,1,4659_A2LEBJJDE001349_1605328944734_6_BH.jpg
0,2,1,3,1,0,4659_A2LEBJJDE001349_1605333319804_2_TH.jpg
1,0,2,0,1,0,4659_A2LEBJJDE001349_1605333319804_6_BH.jpg
0,0,3,0,2,1,4659_A2LEBJJDE001349_1605336498768_2_TH.jpg
0,2,0,0,0,0,4659_A2LEBJJDE001349_1605336498768_3_TH.jpg
0,2,2,0,0,0,4659_A2LEBJJDE001349_1605336498768_4_LH.jpg
0,1,2,0,1,0,4659_A2LEBJJDE001349_1605336498768_5_RH.jpg
0,2,1,0,1,0,4659_A2LEBJJDE001349_1605336498768_6_BH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1605337744879_5_RH.jpg
0,2,2,0,0,0,4659_A2LEBJJDE001349_1605337744879_6_BH.jpg
0,2,1,0,0,2,4659_A2LEBJJDE001349_1605341665699_2_TH.jpg
0,1,2,0,1,2,4659_A2LEBJJDE001349_1605341665699_3_TH.jpg
2,0,2,0,1,1,4659_A2LEBJJDE001349_1605341665699_4_LH.jpg
2,0,2,0,1,0,4659_A2LEBJJDE001349_1605341665699_6_BH.jpg
0,0,1,0,0,2,4659_A2LEBJJDE001349_1605348965862_3_TH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1605348965862_4_LH.jpg
0,0,0,0,0,0,4659_A2LEBJJDE001349_1605403768561_2_TH.jpg
1,0,1,0,0,0,4659_A2LEBJJDE001349_1605403768561_4_LH.jpg
3,0,0,0,0,0,4659_A2LEBJJDE001349_1605403994085_5_RH.jpg
3,0,1,0,1,0,4659_A2LEBJJDE001349_1605407409745_2_TH.jpg
2,0,1,0,0,0,4659_A2LEBJJDE001349_1605407409745_3_TH.jpg
0,1,1,0,3,0,4659_A2LEBJJDE001349_1605407409745_5_RH.jpg
2,0,1,0,0,0,4659_A2LEBJJDE001349_1605407409745_6_BH.jpg
0,0,1,0,1,0,4659_A2LEBJJDE001349_1605409136383_3_TH.jpg
0,2,1,0,0,0,4659_A2LEBJJDE001349_1605409136383_4_LH.jpg
0,0,3,0,0,0,4659_A2LEBJJDE001349_1605409136383_5_RH.jpg
0,2,1,0,0,0,4659_A2LEBJJDE001349_1605409136383_6_BH.jpg
2,0,0,0,0,1,4659_A2LEBJJDE001349_1605409573972_2_TH.jpg
0,2,1,0,1,0,4659_A2LEBJJDE001349_1605409573972_3_TH.jpg
2,0,1,0,0,0,4659_A2LEBJJDE001349_1605409573972_4_LH.jpg
2,0,1,0,0,0,4659_A2LEBJJDE001349_1605409573972_5_RH.jpg
2,0,0,0,0,1,4659_A2LEBJJDE001349_1605409573972_6_BH.jpg
2,0,2,1,0,0,4659_A2LEBJJDE001349_1605409900501_2_TH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1605409900501_5_RH.jpg
0,2,1,0,0,1,4659_A2LEBJJDE001349_1605410094822_2_TH.jpg
0,2,2,0,1,1,4659_A2LEBJJDE001349_1605410094822_4_LH.jpg
0,2,0,0,0,1,4659_A2LEBJJDE001349_1605410094822_5_RH.jpg
0,2,1,0,1,0,4659_A2LEBJJDE001349_1605410094822_6_BH.jpg
0,1,3,2,0,0,4659_A2LEBJJDE001349_1605415033880_3_TH.jpg
0,2,2,0,0,0,4659_A2LEBJJDE001349_1605415033880_5_RH.jpg
1,0,1,0,1,0,4659_A2LEBJJDE001349_1605422720162_6_BH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1605520057875_4_LH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1605520057875_5_RH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1605526863491_3_TH.jpg
0,2,1,0,0,0,4659_A2LEBJJDE001349_1605526863491_5_RH.jpg
0,2,0,0,1,0,4659_A2LEBJJDE001349_1605682749489_3_TH.jpg
2,0,0,0,0,0,4659_A2LEBJJDE001349_1605682749489_4_LH.jpg
2,0,0,0,0,0,4659_A2LEBJJDE001349_1605682749489_5_RH.jpg
2,0,0,0,0,0,4659_A2LEBJJDE001349_1605689094694_2_TH.jpg
1,0,0,0,0,1,4659_A2LEBJJDE001349_1605689094694_3_TH.jpg
0,1,0,0,0,2,4659_A2LEBJJDE001349_1605689094694_4_LH.jpg
0,1,0,0,1,0,4659_A2LEBJJDE001349_1605690204489_3_TH.jpg
0,0,0,0,0,0,4659_A2LEBJJDE001349_1605690204489_5_RH.jpg
0,1,2,0,1,0,4659_A2LEBJJDE001349_1605693612007_3_TH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1605693612007_4_LH.jpg
0,2,0,0,0,0,4659_A2LEBJJDE001349_1605698797849_2_TH.jpg
0,1,0,0,1,1,4659_A2LEBJJDE001349_1605698797849_3_TH.jpg
0,1,1,0,1,0,4659_A2LEBJJDE001349_1605698797849_5_RH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1605698797849_6_BH.jpg
0,1,1,0,1,0,4659_A2LEBJJDE001349_1605849911792_2_TH.jpg
0,1,1,0,1,0,4659_A2LEBJJDE001349_1605865192354_2_TH.jpg
0,1,1,0,1,0,4659_A2LEBJJDE001349_1605865192354_3_TH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1605865192354_6_BH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1605866617073_3_TH.jpg
0,1,2,0,3,0,4659_A2LEBJJDE001349_1605867472684_3_TH.jpg
0,1,0,0,0,1,4659_A2LEBJJDE001349_1605867472684_5_RH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1605925802193_4_LH.jpg
2,0,1,0,0,0,4659_A2LEBJJDE001349_1605925802193_5_RH.jpg
0,2,1,0,0,0,4659_A2LEBJJDE001349_1605929104275_4_LH.jpg
0,2,1,0,0,1,4659_A2LEBJJDE001349_1605929104275_5_RH.jpg
0,1,1,0,0,0,4659_A2LEBJJDE001349_1605929264148_5_RH.jpg
0,2,2,0,1,0,4659_A2LEBJJDE001349_1605929264148_6_BH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1605940315844_3_TH.jpg
0,1,0,0,0,0,4659_A2LEBJJDE001349_1605940315844_4_LH.jpg
0,1,0,0,1,1,4659_A2LEBJJDE001349_1605940315844_5_RH.jpg
0,2,0,0,1,0,4659_A2LEBJJDE001349_1606017808742_4_LH.jpg
1,0,0,0,2,2,4659_A2LEBJJDE001349_1606017808742_5_RH.jpg
0,1,2,0,2,1,4659_A2LEBJJDE001349_1606017808742_6_BH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE00018X_1604127592919_2_TH.jpg
0,1,0,0,0,0,4717_A2LEBJJDE00018X_1604127592919_5_RH.jpg
0,1,0,0,1,1,4717_A2LEBJJDE001208_1602646386255_3_TH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1602646386255_4_LH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1602646386255_5_RH.jpg
1,0,2,0,0,0,4717_A2LEBJJDE001208_1602646386255_6_BH.jpg
0,0,0,0,0,0,4717_A2LEBJJDE001208_1602726725571_2_TH.jpg
2,0,1,0,1,1,4717_A2LEBJJDE001208_1602726725571_3_TH.jpg
0,1,0,0,1,1,4717_A2LEBJJDE001208_1602726725571_5_RH.jpg
0,1,1,0,1,0,4717_A2LEBJJDE001208_1602726725571_6_BH.jpg
0,1,0,0,0,0,4717_A2LEBJJDE001208_1602731335715_2_TH.jpg
1,0,0,0,0,1,4717_A2LEBJJDE001208_1602731335715_4_LH.jpg
0,0,1,0,0,0,4717_A2LEBJJDE001208_1602731335715_5_RH.jpg
0,0,0,0,0,0,4717_A2LEBJJDE001208_1602731335715_6_BH.jpg
0,2,0,0,0,1,4717_A2LEBJJDE001208_1602815565542_4_LH.jpg
0,2,3,0,1,2,4717_A2LEBJJDE001208_1602815565542_5_RH.jpg
0,2,0,0,0,1,4717_A2LEBJJDE001208_1602816377478_2_TH.jpg
0,2,0,0,1,1,4717_A2LEBJJDE001208_1602816377478_4_LH.jpg
0,2,1,0,0,1,4717_A2LEBJJDE001208_1602825923836_2_TH.jpg
0,2,1,0,0,1,4717_A2LEBJJDE001208_1602825923836_3_TH.jpg
0,2,1,0,0,1,4717_A2LEBJJDE001208_1602825923836_4_LH.jpg
0,3,1,0,0,0,4717_A2LEBJJDE001208_1602828284273_3_TH.jpg
0,2,1,0,0,1,4717_A2LEBJJDE001208_1602828284273_4_LH.jpg
0,2,2,0,0,2,4717_A2LEBJJDE001208_1602828284273_5_RH.jpg
0,2,1,0,0,1,4717_A2LEBJJDE001208_1602828284273_6_BH.jpg
0,1,0,0,2,1,4717_A2LEBJJDE001208_1602830234201_2_TH.jpg
0,1,1,0,0,1,4717_A2LEBJJDE001208_1602830234201_4_LH.jpg
0,2,1,0,1,3,4717_A2LEBJJDE001208_1602830234201_5_RH.jpg
0,2,1,0,0,1,4717_A2LEBJJDE001208_1602834432826_4_LH.jpg
2,0,1,1,0,1,4717_A2LEBJJDE001208_1602834432826_5_RH.jpg
0,0,1,0,0,0,4717_A2LEBJJDE001208_1602909563330_4_LH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1602994740788_5_RH.jpg
0,2,0,0,1,0,4717_A2LEBJJDE001208_1603266857518_3_TH.jpg
0,1,1,0,1,1,4717_A2LEBJJDE001208_1603266857518_4_LH.jpg
0,1,1,0,0,1,4717_A2LEBJJDE001208_1603266857518_5_RH.jpg
0,1,0,0,2,0,4717_A2LEBJJDE001208_1603266857518_6_BH.jpg
0,2,1,0,0,0,4717_A2LEBJJDE001208_1603268286681_3_TH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1603268286681_4_LH.jpg
0,1,0,0,0,0,4717_A2LEBJJDE001208_1603268646748_2_TH.jpg
0,1,0,0,0,1,4717_A2LEBJJDE001208_1603268646748_3_TH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1603268646748_6_BH.jpg
0,2,1,0,0,0,4717_A2LEBJJDE001208_1603329809054_5_RH.jpg
0,2,1,0,0,0,4717_A2LEBJJDE001208_1603330078612_3_TH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1603330078612_4_LH.jpg
1,0,0,0,0,0,4717_A2LEBJJDE001208_1603330078612_5_RH.jpg
1,0,1,0,0,0,4717_A2LEBJJDE001208_1603330078612_6_BH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1603337146257_3_TH.jpg
0,1,1,0,1,0,4717_A2LEBJJDE001208_1603337146257_5_RH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1603342487075_4_LH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1603342487075_5_RH.jpg
1,0,1,0,0,1,4717_A2LEBJJDE001208_1603344439083_4_LH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1603344439083_5_RH.jpg
0,1,0,0,0,0,4717_A2LEBJJDE001208_1603344439083_6_BH.jpg
1,0,1,0,0,0,4717_A2LEBJJDE001208_1603359061178_4_LH.jpg
1,0,0,0,0,0,4717_A2LEBJJDE001208_1603417762623_3_TH.jpg
0,0,1,0,0,0,4717_A2LEBJJDE001208_1603417762623_4_LH.jpg
0,0,1,0,0,0,4717_A2LEBJJDE001208_1603417762623_6_BH.jpg
0,0,0,0,0,0,4717_A2LEBJJDE001208_1603433660239_2_TH.jpg
1,0,1,0,0,2,4717_A2LEBJJDE001208_1603433660239_4_LH.jpg
0,2,1,0,2,0,4717_A2LEBJJDE001208_1603442688156_6_BH.jpg
1,0,2,0,0,0,4717_A2LEBJJDE001208_1603443101593_4_LH.jpg
0,0,1,0,0,0,4717_A2LEBJJDE001208_1603443101593_6_BH.jpg
0,1,1,0,0,1,4717_A2LEBJJDE001208_1603507614644_4_LH.jpg
0,2,0,0,2,0,4717_A2LEBJJDE001208_1603508407346_2_TH.jpg
0,2,0,0,2,0,4717_A2LEBJJDE001208_1603508407346_3_TH.jpg
0,1,2,0,0,0,4717_A2LEBJJDE001208_1603508407346_4_LH.jpg
0,1,3,0,0,0,4717_A2LEBJJDE001208_1603508407346_6_BH.jpg
0,2,3,0,0,0,4717_A2LEBJJDE001208_1603508681541_5_RH.jpg
0,1,3,0,0,0,4717_A2LEBJJDE001208_1603508681541_6_BH.jpg
0,2,1,0,0,0,4717_A2LEBJJDE001208_1603594503188_4_LH.jpg
0,1,1,0,1,0,4717_A2LEBJJDE001208_1603594503188_5_RH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1603594503188_6_BH.jpg
0,2,1,0,0,0,4717_A2LEBJJDE001208_1603605925292_3_TH.jpg
0,2,2,0,0,0,4717_A2LEBJJDE001208_1603612754419_4_LH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1603613257260_3_TH.jpg
0,1,2,0,0,0,4717_A2LEBJJDE001208_1603613257260_4_LH.jpg
0,1,1,0,0,1,4717_A2LEBJJDE001208_1603613257260_5_RH.jpg
0,1,0,0,1,1,4717_A2LEBJJDE001208_1603613257260_6_BH.jpg
3,0,2,0,0,0,4717_A2LEBJJDE001208_1603762179672_4_LH.jpg
2,0,2,0,0,0,4717_A2LEBJJDE001208_1603762179672_5_RH.jpg
2,0,0,0,1,0,4717_A2LEBJJDE001208_1603765653311_3_TH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1603765653311_4_LH.jpg
0,1,1,0,0,1,4717_A2LEBJJDE001208_1603765653311_5_RH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1603765653311_6_BH.jpg
2,0,3,0,0,0,4717_A2LEBJJDE001208_1603851434029_3_TH.jpg
2,0,2,0,0,0,4717_A2LEBJJDE001208_1603851434029_4_LH.jpg
0,2,1,0,0,1,4717_A2LEBJJDE001208_1603857619489_2_TH.jpg
0,2,0,0,2,0,4717_A2LEBJJDE001208_1603857619489_6_BH.jpg
0,2,2,2,2,1,4717_A2LEBJJDE001208_1603858130749_3_TH.jpg
2,0,1,1,0,0,4717_A2LEBJJDE001208_1603858130749_4_LH.jpg
2,0,1,1,0,0,4717_A2LEBJJDE001208_1603858130749_5_RH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1603860515583_3_TH.jpg
1,0,1,0,0,0,4717_A2LEBJJDE001208_1603860515583_5_RH.jpg
0,2,3,0,0,1,4717_A2LEBJJDE001208_1603860515583_6_BH.jpg
0,0,0,0,0,0,4717_A2LEBJJDE001208_1603934822613_2_TH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1603934822613_3_TH.jpg
0,2,1,0,0,0,4717_A2LEBJJDE001208_1603934822613_5_RH.jpg
2,0,1,0,0,0,4717_A2LEBJJDE001208_1603938575161_6_BH.jpg
0,2,2,0,1,0,4717_A2LEBJJDE001208_1604026348879_2_TH.jpg
0,1,2,0,0,0,4717_A2LEBJJDE001208_1604026348879_5_RH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1604034028908_3_TH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1604034028908_5_RH.jpg
2,0,1,0,0,0,4717_A2LEBJJDE001208_1604034028908_6_BH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1604034757187_3_TH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1604034757187_4_LH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1604034757187_5_RH.jpg
0,1,2,0,0,0,4717_A2LEBJJDE001208_1604034757187_6_BH.jpg
0,1,0,0,2,0,4717_A2LEBJJDE001208_1604037561441_3_TH.jpg
0,1,1,0,1,0,4717_A2LEBJJDE001208_1604037561441_4_LH.jpg
0,2,1,0,1,0,4717_A2LEBJJDE001208_1604050887085_3_TH.jpg
0,2,1,0,1,0,4717_A2LEBJJDE001208_1604050887085_5_RH.jpg
0,1,1,0,0,1,4717_A2LEBJJDE001208_1604109506861_2_TH.jpg
0,1,1,0,0,0,4717_A2LEBJJDE001208_1604109506861_4_LH.jpg
0,1,1,0,2,0,4717_A2LEBJJDE001208_1604109506861_6_BH.jpg
0,3,1,0,0,0,4717_A2LEBJJDE001208_1604109934720_3_TH.jpg
0,2,2,0,0,0,4717_A2LEBJJDE001208_1604109934720_4_LH.jpg
0,2,1,0,1,0,4717_A2LEBJJDE001208_1604109934720_5_RH.jpg
